,Unnamed: 0,id,sentence,Arousal,Dominance,Valence,sd.Arousal,sd.Dominance,sd.Valence,freq,reg,words,Valence_predicted,Arousal_predicted,Dominance_predicted
8846,8846,WhereToHongKong_58547_58651,"Guangzhou, like Hong Kong, is primarily Cantonese-speaking, but many people also speak Mandarin.",2.75,3.0,3.0,0.43301270189221897,0.0,0.0,4,guangzhou  like hong kong  is primarily cantonese-speaking  but many people also speak mandarin ,13,3.1264687,2.978067,3.1023402
8847,8847,WhereToHongKong_58652_58713,English is spoken in hotels and tourist destinations.,3.0,3.0,3.0,0.0,0.0,0.0,3,english is spoken in hotels and tourist destinations ,8,2.964762,2.970051,3.0638845
8848,8848,WhereToHongKong_58722_58907,"If you travel by train, you will arrive at the Guangzhou East Station, a large modern complex, which connects with the subway, buses, hotel transfer services, and taxis.",3.5,3.1666666666666696,3.1666666666666696,0.5,0.6871842709362769,0.6871842709362769,6,if you travel by train  you will arrive at the guangzhou east station  a large modern complex  which connects with the subway  buses  hotel transfer services  and taxis ,28,3.0421522,2.9820538,3.0902572
8849,8849,WhereToHongKong_58908_59072,"The train station is in the newer business district; nearby is Asia’s third-tallest building, at 83 stories, which will often be pointed out to you.",3.2,3.0,3.2,0.748331477354788,0.6324555320336761,0.4,5,the train station is in the newer business district; nearby is asia’s third-tallest building  at 0 stories  which will often be pointed out to you ,28,2.9830425,3.0902314,3.066719
8850,8850,WhereToHongKong_59081_59100,Sights in Guangzhou,3.0,2.8,3.2,0.6324555320336761,0.4,0.4,5,sights in guangzhou,3,3.0174885,3.1113513,3.1306977
8851,8851,WhereToHongKong_59109_59268,"Yuexiu Park, situated near the Trade Fair in the northern part of the city, is Guangzhou’s largest; it covers a hilly 100 hectares (247 acres).",3.0,3.5,3.0,0.0,0.5,0.0,2,yuexiu park  situated near the trade fair in the northern part of the city  is guangzhou’s largest; it covers a hilly 0 hectares (0 acres) ,30,3.1560788,3.0102856,3.094095
8852,8852,WhereToHongKong_59269_59315,The park is landscaped with lakes and gardens.,3.0,3.0,3.0,0.0,0.0,0.0,2,the park is landscaped with lakes and gardens ,8,3.1779523,3.006577,3.1049933
8853,8853,WhereToHongKong_59316_59398,"In the park is the 1380 Zhenhai Tower, one of the city’s oldest buildings.",2.6,3.0,3.0,0.8,0.0,0.0,5,in the park is the 0 zhenhai tower  one of the city’s oldest buildings ,16,3.0850742,3.0236242,3.0811787
8854,8854,WhereToHongKong_59407_59513,"Actually a five-story pavilion on a hilltop, it contains a fine collection of historical exhibits.",3.2,3.4,3.2,0.4,0.489897948556636,0.4,5,actually a five-story pavilion on a hilltop  it contains a fine collection of historical exhibits ,15,3.2739084,3.065308,3.157228
8855,8855,WhereToHongKong_59514_59647,"Dr. Sun Yat-sen’s Memorial Hall honors the founder of the Chinese Revolution, flanked by his heroic statue in copper.",3.2,3.0,3.6,0.4,0.6324555320336761,0.489897948556636,5,dr  sun yat-sen’s memorial hall honors the founder of the chinese revolution  flanked by his heroic statue in copper ,21,2.8987656,3.100546,3.0369735
8856,8856,WhereToHongKong_59648_59721,Dr. Sun Yat-sen (1866–1925) began his political career in Canton.,2.0,3.0,3.0,1.0,0.0,0.0,2,dr  sun yat-sen (0–0) began his political career in canton ,12,3.1397364,3.0627077,3.1135411
8857,8857,WhereToHongKong_59722_59889,"This enormous, modern version of a traditional Chinese building, with sweeping blue tile roofs, contains an auditorium big enough to seat 4,700 people.",3.0,3.0,3.0,0.0,0.0,0.0,5,this enormous  modern version of a traditional chinese building  with sweeping blue tile roofs  contains an auditorium big enough to seat 0 0 people ,24,3.0615828,3.0648215,3.084269
8858,8858,WhereToHongKong_59890_59960,It was built in 1931 with contributions from overseas Chinese.,3.0,3.0,3.0,0.0,0.0,0.0,5,it was built in 0 with contributions from overseas chinese ,10,3.101545,2.950071,3.09911
8859,8859,WhereToHongKong_59961_60016,The center of the park is the Five Rams Statue.,2.5,3.0,4.0,1.5,0.0,1.0,2,the center of the park is the five rams statue ,10,3.2056,3.0553703,3.1359227
8860,8860,WhereToHongKong_60017_60215,"It celebrates the founding of Guangzhou, when five spirits rode their goats down from the celestial realm to present the inhabitants of the city with their very first grains of rice.",3.0,3.0,3.2,0.0,0.0,0.4,5,it celebrates the founding of guangzhou  when five spirits rode their goats down from the celestial realm to present the inhabitants of the city with their very first grains of rice ,31,3.1467369,2.9816813,3.1042955
8861,8861,WhereToHongKong_60224_60345,"Guangzhou’s most important Buddhist monument is the 1,400-year-old Temple of the Six Banyan Trees (open 8am–5pm).",3.2,3.2,3.2,0.4,0.4,0.4,5,guangzhou’s most important buddhist monument is the 0 0-year-old temple of the six banyan trees (open 0am–0pm) ,21,3.1144853,3.0365746,3.0887291
8862,8862,WhereToHongKong_60346_60516,"Although the banyan trees that once flourished here are now no more, the often-restored complex has remained a focus of local Buddhist activities.",2.8,3.0,2.8,0.4,0.0,0.4,5,although the banyan trees that once flourished here are now no more  the often-restored complex has remained a focus of local buddhist activities ,23,3.1097043,2.953463,3.0875554
8863,8863,WhereToHongKong_60517_60709,"Golden Buddha statues in several of Buddha’s aspects adorn the temples, and overlooking them is the 17-story Flower Pagoda, a slender relic of the Song dynasty (a.d. 960–1279).",3.2,3.0,3.2,0.4,0.0,0.4,5,golden buddha statues in several of buddha’s aspects adorn the temples  and overlooking them is the 0-story flower pagoda  a slender relic of the song dynasty (a d  0–0) ,33,3.1628733,3.036423,3.102889
8864,8864,WhereToHongKong_60718_60841,"In the early Middle Ages, Canton had a significant Muslim population as a result of its trade with the Middle East.",3.0,3.0,3.2,0.6324555320336761,0.0,0.4,5,in the early middle ages  canton had a significant muslim population as a result of its trade with the middle east ,21,3.024517,3.1056638,3.0659654
8865,8865,WhereToHongKong_60842_60986,"This explains the presence in Guangzhou of the Huaisheng Mosque, reputed to be China’s oldest, and traditionally dated a.d. 627.",2.8,3.2,3.0,0.4,0.4,0.0,5,this explains the presence in guangzhou of the huaisheng mosque  reputed to be china’s oldest  and traditionally dated a d  0 ,23,3.0869317,3.0310931,3.0859463
8866,8866,WhereToHongKong_60987_61075,"Rebuilt in modern times, the mosque serves the small local community of Muslims.",3.0,3.0,3.0,0.0,0.0,0.0,5,rebuilt in modern times  the mosque serves the small local community of muslims ,13,2.687229,3.090745,2.9876206
8867,8867,WhereToHongKong_61076_61210,"The modern minaret is known as the “Plain (or Naked) Pagoda,” in contrast to the Flower Pagoda of the Buddhist temple.",3.2,3.0,2.8,0.4,0.0,0.4,5,the modern minaret is known as the “plain (or naked) pagoda ” in contrast to the flower pagoda of the buddhist temple ,25,3.1262083,2.9738033,3.09214
8868,8868,WhereToHongKong_61219_61361,"Chen Jia Ci, the Chen Family Institute (open daily 8:30am–5pm), was built in the late 19th century to promote arts and crafts.",3.0,3.0,3.0,0.0,0.0,0.0,5,chen jia ci  the chen family institute (open daily 0:0am–0pm)  was built in the late 0th century to promote arts and crafts ,24,3.170081,3.0130758,3.0980537
8869,8869,WhereToHongKong_61362_61491,"An architectural wonder, it is itself a beautiful piece of craftsmanship with its sculpture and carved stone balustrades.",3.0,4.0,3.3333333333333304,0.8164965809277259,0.0,0.471404520791032,3,an architectural wonder  it is itself a beautiful piece of craftsmanship with its sculpture and carved stone balustrades ,18,3.1778731,3.0064783,3.124762
8870,8870,WhereToHongKong_61500_61616,"Porcelain friezes adorn the rooftops and ridgepoles, telling the story of the Romance of the Three Kingdoms.",3.2,3.0,3.2,0.4,0.0,0.4,5,porcelain friezes adorn the rooftops and ridgepoles  telling the story of the romance of the three kingdoms ,17,3.034535,3.0624185,3.0828698
8871,8871,WhereToHongKong_61617_61685,"Inside is a collection of ceramics, carvings, and furniture.",2.4,2.8,3.0,0.8,0.4,0.0,5,inside is a collection of ceramics  carvings  and furniture ,9,3.1384385,3.0337343,3.096906
8872,8872,WhereToHongKong_61686_61738,There is also a market and a porcelain shop.,3.0,3.0,3.2,0.0,0.0,0.4,5,there is also a market and a porcelain shop ,9,3.0822732,2.9955165,3.0802062
8873,8873,WhereToHongKong_61747_61931,"A former Confucian temple is presently the home of the historic National Peasant Movement Institute, where the Chinese Communist Party trained its leaders in the 1920s.",3.2,3.4,3.4,0.4,0.8,0.8,5,a former confucian temple is presently the home of the historic national peasant movement institute  where the chinese communist party trained its leaders in the 0s ,26,3.0338109,3.015898,3.0682464
8874,8874,WhereToHongKong_61932_62092,"Mao Zedong himself directed the institute in 1926, and gave lectures on geography, rural education, and “The Problem of the Chinese Peasantry. ”",3.0,3.0,3.0,0.0,0.0,0.0,5,mao zedong himself directed the institute in 0  and gave lectures on geography  rural education  and “the problem of the chinese peasantry  ”,24,3.1815228,3.0364318,3.1120956
8875,8875,WhereToHongKong_62093_62129,Zhou Enlai also taught here.,3.0,2.8,2.8,0.0,0.4,0.4,5,zhou enlai also taught here ,5,3.0997696,3.0124013,3.0931852
8876,8876,WhereToHongKong_62138_62265,"The atmosphere of 19th-century Canton is best evoked on Shamian Island, a haunting, nostalgic place in the Pearl River.",2.8,3.0,3.2,0.4,0.0,0.4,5,the atmosphere of 0th-century canton is best evoked on shamian island  a haunting  nostalgic place in the pearl river ,19,3.1151173,3.0337286,3.0869896
8877,8877,WhereToHongKong_62266_62454,"This small formerly residential island, beautifully shaded by banyan trees, was the home of the closed community of the foreign colony in the era of “concessions. ”",3.0,3.0,3.0,0.0,0.0,0.0,3,this small formerly residential island  beautifully shaded by banyan trees  was the home of the closed community of the foreign colony in the era of “concessions  ”,28,2.9755821,3.0017145,3.0565603
8878,8878,WhereToHongKong_62455_62536,The bridges were barred by night with iron gates to keep the Chinese out.,3.4,2.8,2.8,0.489897948556636,0.4,0.4,5,the bridges were barred by night with iron gates to keep the chinese out ,14,3.0343282,3.0398123,3.0854955
8879,8879,WhereToHongKong_62537_62676,"Its stately European-style buildings have since been restored, largely for use as government offices and foreign legations.",3.2,3.2,3.8,0.4,0.4,0.9797958971132712,5,its stately european-style buildings have since been restored  largely for use as government offices and foreign legations ,17,2.9147227,3.0133953,3.0525181
8880,8880,WhereToHongKong_62677_62750,The island also has Guangzhou’s first modern luxury resort hotel.,3.0,3.0,3.0,0.0,0.0,0.0,5,the island also has guangzhou’s first modern luxury resort hotel ,12,3.0070343,3.0321634,3.0763469
8881,8881,WhereToHongKong_62759_62850,"A popular optional excursion is an hour’s detour to Guangzhou Zoo, founded in 1958.",3.2,3.2,3.0,0.4,0.4,0.6324555320336761,5,a popular optional excursion is an hour’s detour to guangzhou zoo  founded in 0 ,16,3.1480713,3.042973,3.10216
8882,8882,WhereToHongKong_62851_63001,"It houses more than 200 animal species, most famous of which is the giant panda, and has an imaginative monkey mountain behind a moat.",2.8,3.2,3.4,0.9797958971132712,0.4,0.489897948556636,5,it houses more than 0 animal species  most famous of which is the giant panda  and has an imaginative monkey mountain behind a moat ,24,3.1277466,3.0906343,3.1086898
8883,8883,WhereToHongKong_63010_63095,"Not to be missed is a visit to Guangzhou’s famous open-air market, Qing Ping.",3.0,3.5,3.0,0.0,0.5,0.0,2,not to be missed is a visit to guangzhou’s famous open-air market  qing ping ,16,3.2547073,2.9701488,3.133352
8884,8884,WhereToHongKong_63096_63129,Guangzhou is famous for its food.,3.4,3.2,3.4,0.489897948556636,0.4,0.489897948556636,5,guangzhou is famous for its food ,6,3.1496866,3.061762,3.1108067
8885,8885,WhereToHongKong_63130_63246,The Cantonese love to eat and have the reputation of eating almost anything that walks on four legs.,2.8,2.6,2.8,0.4,0.8,0.4,5,the cantonese love to eat and have the reputation of eating almost anything that walks on four legs ,18,3.1059244,3.0559845,3.1061053
8886,8886,WhereToHongKong_63247_63433,"The market bears this out: Along with the usual ducks and chickens, you will see for sale snakes, dogs, bats, and sometimes monkeys — all are highly prized as delicacies.",2.6666666666666696,3.3333333333333304,3.0,0.471404520791032,0.471404520791032,0.0,3,the market bears this out: along with the usual ducks and chickens  you will see for sale snakes  dogs  bats  and sometimes monkeys — all are highly prized as delicacies ,31,3.0908554,3.0873718,3.098316
8887,8887,WhereToHongKong_63434_63560,"More pleasantly, you can browse among lanes of antiques, flowers, herbs, fruit, goldfish, songbirds, and more.",3.4,3.0,3.6,0.489897948556636,0.0,0.489897948556636,5,more pleasantly  you can browse among lanes of antiques  flowers  herbs  fruit  goldfish  songbirds  and more ,16,3.1424153,3.0424407,3.0923321
8888,8888,WhereToHongKong_63599_63763,"A very popular day-trip from Guangzhou goes to Foshan, a city of nearly 300,000 people, renowned for its handicrafts for more than a thousand years.",3.0,3.0,3.0,0.0,0.0,0.0,5,a very popular day-trip from guangzhou goes to foshan  a city of nearly 0 0 people  renowned for its handicrafts for more than a thousand years ,26,3.100925,3.0210035,3.0915
8889,8889,WhereToHongKong_63764_64071,"The individual artisans’ shops are no longer here, but you can visit a silk-weaving factory, a ceramics plant, and the Foshan Folk Art Studio, where you can observe workers making Chinese lanterns, carving sculptures, painting scrolls, and cutting intricate designs in paper.",2.6,3.6,3.2,0.8,0.8,0.4,5,the individual artisans’ shops are no longer here  but you can visit a silk-weaving factory  a ceramics plant  and the foshan folk art studio  where you can observe workers making chinese lanterns  carving sculptures  painting scrolls  and cutting intricate designs in paper ,43,3.1220846,3.027082,3.08808
8890,8890,WhereToHongKong_64072_64177,"The Foshan Art Porcelain Factory has traditional designs, but also some attractive modern pieces.",2.8,3.2,3.2,0.748331477354788,0.4,0.4,5,the foshan art porcelain factory has traditional designs  but also some attractive modern pieces ,14,3.1649008,3.0802372,3.1098547
8891,8891,WhereToHongKong_64186_64368,"Foshan’s most outstanding artistic monument is Zu Miao, the Taoist Ancestral Temple, a Sung dynasty establishment rebuilt in the 14th century and well worth visiting.",3.6,3.0,3.2,0.489897948556636,0.0,0.4,5,foshan’s most outstanding artistic monument is zu miao  the taoist ancestral temple  a sung dynasty establishment rebuilt in the 0th century and well worth visiting ,27,3.2714167,3.0385058,3.1437953
8892,8892,WhereToHongKong_64369_64510,"Constructed in wood, brick, stone, ceramic, and bronze, this is a work of extravagant beauty, uniting many ancient art forms.",2.6,3.0,3.4,0.8,0.0,0.8,5,constructed in wood  brick  stone  ceramic  and bronze  this is a work of extravagant beauty  uniting many ancient art forms ,20,3.187725,3.03215,3.1225147
8893,8893,WhereToHongKong_64511_64611,"The complex contains the oldest wooden stage in China, used by the Wan Fu Tai Chinese opera.",3.2,3.2,3.0,0.4,0.4,0.0,5,the complex contains the oldest wooden stage in china  used by the wan fu tai chinese opera ,17,3.1716487,3.0728061,3.124017
8894,8894,WhereToHongKong_64653_64702,Shenzhen was China’s first Special Economic Zone.,2.8,3.0,3.0,0.4,0.0,0.0,5,shenzhen was china’s first special economic zone ,9,3.2021475,3.0264459,3.138539
8895,8895,WhereToHongKong_64711_64814,"Literally created out of rural farmland, it was set up in the 1970s as the answer to Hong Kong.",3.2,3.0,3.0,0.4,0.0,0.0,5,literally created out of rural farmland  it was set up in the 0s as the answer to hong kong ,19,3.1168928,2.985957,3.101379
8896,8896,WhereToHongKong_64815_64989,"From a population of 20,000 it has grown into a metropolis of 2.5 million, with tightly clustered skyscrapers and some of China’s highest grossing industries.",3.0,3.0,3.2,0.0,0.0,0.4,5,from a population of 0 0 it has grown into a metropolis of 0 0 million  with tightly clustered skyscrapers and some of china’s highest grossing industries ,29,3.090178,2.9813788,3.0979738
8897,8897,WhereToHongKong_64998_65234,"Because Shenzhen is much cheaper than Hong Kong, it is a popular weekend destination for Hong Kong’s Chinese, who come to relax, dine in its resorts, and play golf — Shenzhen hosted the World Cup of Golf in 1995.",3.0,3.2,3.4,0.0,0.4,0.489897948556636,5,because shenzhen is much cheaper than hong kong  it is a popular weekend destination for hong kong’s chinese  who come to relax  dine in its resorts  and play golf — shenzhen hosted the world cup of golf in 0 ,41,3.2033474,3.0362554,3.117775
8898,8898,WhereToHongKong_65235_65385,It is even becoming something of a commuter town — owning or renting an apartment here costs a fraction of what it would in Hong Kong.,3.6,3.2,3.2,0.489897948556636,0.4,0.4,5,it is even becoming something of a commuter town — owning or renting an apartment here costs a fraction of what it would in hong kong ,26,3.096232,2.990697,3.0966287
8899,8899,WhereToHongKong_65394_65511,"Shenzhen is easy to reach — the KCR commuter train runs throughout the day, the trip taking about 40 minutes.",3.0,3.2,3.0,0.0,0.4,0.0,5,shenzhen is easy to reach — the kcr commuter train runs throughout the day  the trip taking about 0 minutes ,20,3.095079,3.0259888,3.096822
8900,8900,WhereToHongKong_65512_65641,"Visitors need a visa to enter China, and must disembark at the border (now called “boundary”) checkpoint, Lo Wai.",2.8,3.0,3.0,0.4,0.6324555320336761,0.0,5,visitors need a visa to enter china  and must disembark at the border (now called “boundary”) checkpoint  lo wai ,23,3.0523345,2.9265275,3.0719903
8901,8901,WhereToHongKong_65642_65673,City buses also go to Shenzhen.,3.0,3.0,3.0,0.0,0.0,0.0,2,city buses also go to shenzhen ,6,2.8615587,3.0285776,3.0405426
8902,8902,WhereToHongKong_65674_65855,"A Turbo Cat ferry makes a one-hour trip (7am–7pm) from Hong Kong’s Macau Ferry Terminal to Shekou on the Natau Peninsula, which is part of the economic zone.",3.0,3.0,3.0,0.0,0.0,0.0,5,a turbo cat ferry makes a one-hour trip (0am–0pm) from hong kong’s macau ferry terminal to shekou on the natau peninsula  which is part of the economic zone ,32,3.1224742,3.0318384,3.1086943
8903,8903,WhereToHongKong_65864_65943,"Shenzhen is a premier shopping center, and much cheaper than Hong Kong.",2.6,3.0,3.2,0.8,0.0,0.4,5,shenzhen is a premier shopping center  and much cheaper than hong kong ,12,3.2002506,2.999644,3.123961
8904,8904,WhereToHongKong_65944_66025,It is known for its inexpensive (but well-made) knock-off designer goods.,2.8,3.0,3.2,0.4,0.0,0.4,5,it is known for its inexpensive (but well-made) knock-off designer goods ,13,3.1777747,3.0615208,3.1153896
8905,8905,WhereToHongKong_66026_66113,"You can use your Hong Kong dollars here, so there’s no need to change currency.",3.2,3.6,3.2,0.4,0.8,0.4,5,you can use your hong kong dollars here  so there’s no need to change currency ,17,3.067902,3.0615075,3.0796766
8906,8906,WhereToHongKong_66114_66187,"Some places take credit cards, but cash is better for bargaining.",3.2,3.2,3.6,0.4,0.4,0.489897948556636,5,some places take credit cards  but cash is better for bargaining ,11,3.0699158,2.9749804,3.0801883
8907,8907,WhereToHongKong_66188_66320,"Just across the border is the huge Lo Wu City shopping mall, to which you can walk; other shopping malls are nearby.",3.0,3.0,3.0,0.0,0.0,0.0,2,just across the border is the huge lo wu city shopping mall  to which you can walk; other shopping malls are nearby ,23,3.0247343,3.0650635,3.0621984
8908,8908,WhereToHongKong_66329_66402,Shenzhen’s main tourist attractions are its enormous theme parks.,3.2,3.4,3.2,0.4,0.489897948556636,0.4,5,shenzhen’s main tourist attractions are its enormous theme parks ,11,3.187709,3.0499272,3.1277075
8909,8909,WhereToHongKong_66403_66486,One of them — Splendid China — purports to show “all of China in one day. ”,3.0,3.0,3.2,0.0,0.0,0.4,5,one of them — splendid china — purports to show “all of china in one day  ”,18,3.173558,3.040943,3.112508
8910,8910,WhereToHongKong_66487_66625,"It contains elaborate replicas of China’s chief monuments in impressive detail, including a scaled-down version of the Great Wall.",2.6,3.0,3.2,0.489897948556636,0.0,0.4,5,it contains elaborate replicas of china’s chief monuments in impressive detail  including a scaled-down version of the great wall ,21,3.2296238,3.0772812,3.1370742
8911,8911,WhereToHongKong_66634_66812,The 24 China Folk Culture Villages represent China’s ethnic variety; they feature craftspeople in traditional costumes along with folksong and dance performances.,2.8,3.0,3.4,0.9797958971132712,0.0,0.489897948556636,5,the 0 china folk culture villages represent china’s ethnic variety; they feature craftspeople in traditional costumes along with folksong and dance performances ,25,3.3165486,3.0526779,3.152172
8912,8912,WhereToHongKong_66821_66912,"In Shekou is a large Free Market, and an exhibition of Xian’s terra-cotta warriors.",2.8,3.0,3.2,0.9797958971132712,0.0,0.4,5,in shekou is a large free market  and an exhibition of xian’s terra-cotta warriors ,16,3.2466414,3.0442615,3.1300197
8913,8913,SemEval_1,Mortar assault leaves at least 18 dead,3.0,3.5,2.0,0.0,0.5,0.0,2,mortar assault leaves at least 0 dead,7,2.4833097,3.1701386,2.9150593
8914,8914,SemEval_2,Goal delight for Sheva,2.4,2.8,3.4,0.8,0.4,0.489897948556636,5,goal delight for sheva,4,3.196523,3.027531,3.1519518
8915,8915,SemEval_3,Nigeria hostage feared dead is freed,3.6,3.6,3.6,0.8,0.8,0.8,5,nigeria hostage feared dead is freed,6,2.463348,3.1884778,2.946298
8916,8916,SemEval_4,Bombers kill shoppers,3.0,3.0,2.2,0.0,0.0,0.4,5,bombers kill shoppers,3,2.82282,3.1230009,3.0269544
8917,8917,SemEval_5,"Vegetables, not fruit, slow brain decline",3.0,3.0,2.8,0.6324555320336761,0.6324555320336761,0.9797958971132712,5,vegetables  not fruit  slow brain decline,6,2.6595387,3.1942503,2.9721699
8918,8918,SemEval_6,PM: Havana deal a good experiment,2.8,3.2,3.6,0.4,0.4,0.8,5,pm: havana deal a good experiment,7,3.2261736,3.0920482,3.1383543
8919,8919,SemEval_7,Kate is marrying Doherty,3.0,3.0,3.4,0.0,0.0,0.489897948556636,5,kate is marrying doherty,4,2.922022,2.994318,3.0253751
8920,8920,SemEval_8,NASA revisiting life on Mars question,3.4,2.8,3.4,0.489897948556636,0.4,0.489897948556636,5,nasa revisiting life on mars question,6,3.1591225,3.1068602,3.1216245
8921,8921,SemEval_10,Alonso would be happy to retire with three titles,3.0,2.8,3.4,0.6324555320336761,0.4,0.489897948556636,5,alonso would be happy to retire with three titles,9,3.0803554,3.0142095,3.0892625
8922,8922,SemEval_11,Madonna's New Tot 'Happy at Home' in London,3.0,3.0,3.0,0.0,0.0,0.0,5,madonna's new tot 'happy at home' in london,10,2.8646867,3.0795896,3.0189478
8923,8923,SemEval_12,Nicole Kidman asks dad to help stop husband's drinking,3.2,3.0,2.6,0.4,0.0,0.489897948556636,5,nicole kidman asks dad to help stop husband's drinking,10,3.0299766,3.0297723,3.082415
8924,8924,SemEval_13,United Finds Good Connection in Win,2.8,3.0,3.0,0.4,0.0,0.0,5,united finds good connection in win,6,3.2952852,3.019861,3.1494727
8925,8925,SemEval_14,'Runway': Making Good Without Making Nice,2.8,3.0,3.2,0.4,0.6324555320336761,0.4,5,'runway': making good without making nice,8,3.3172007,2.9979072,3.184653
8926,8926,SemEval_15,"We were 'arrogant and stupid' over Iraq, says US diplomat",3.6,2.6,2.0,0.489897948556636,0.8,0.0,5,we were 'arrogant and stupid' over iraq  says us diplomat,11,2.7404547,3.004599,2.9969032
8927,8927,SemEval_16,Bad reasons to be good,3.0,2.4,2.6,0.6324555320336761,0.8,0.8,5,bad reasons to be good,5,2.9990225,3.139348,3.0820553
8928,8928,SemEval_17,Madonna's new baby's daddy didn't realize adoption was `for good',3.0,3.0,2.6,0.0,0.0,0.489897948556636,5,madonna's new baby's daddy didn't realize adoption was `for good',15,2.7115207,3.138325,3.004522
8929,8929,SemEval_18,Women in their 60s 'are perfectly good mothers',3.0,3.4,3.8,0.6324555320336761,0.489897948556636,0.4,5,women in their 0s 'are perfectly good mothers',9,3.0414586,3.1208577,3.0844257
8930,8930,SemEval_19,We're a pretty kind 'bully',3.6,4.0,2.2,0.8,0.8944271909999159,0.748331477354788,5,we're a pretty kind 'bully',7,3.0436556,3.0163667,3.0733337
8931,8931,SemEval_20,Moderate drinking reduces men's heart attack risk,3.0,3.0,3.2,0.0,0.0,0.4,5,moderate drinking reduces men's heart attack risk,8,2.4847317,3.1681635,2.9311574
8932,8932,SemEval_21,Tom Cruise and Katie Holmes set wedding date,3.0,3.0,3.2,0.6324555320336761,0.0,0.4,5,tom cruise and katie holmes set wedding date,8,3.3067064,3.0445623,3.182273
8933,8933,SemEval_22,Kidnapped AP photographer freed in Gaza,3.8,3.6,3.8,0.9797958971132712,0.8,0.9797958971132712,5,kidnapped ap photographer freed in gaza,6,2.761431,3.0764444,3.01717
8934,8934,SemEval_23,"Bush Insists Troops Stay in Iraq, Predicts Midterm Victory",3.2,2.8,2.8,0.4,0.4,0.4,5,bush insists troops stay in iraq  predicts midterm victory,9,3.1803854,3.0033638,3.095274
8935,8935,SemEval_24,Hurricane Paul Weakens To Tropical Storm,3.4,3.2,3.4,0.489897948556636,0.4,0.489897948556636,5,hurricane paul weakens to tropical storm,6,3.3163466,3.135218,3.1438885
8936,8936,SemEval_25,UK announces immigration restrictions,3.2,3.0,3.0,0.4,0.0,0.0,5,uk announces immigration restrictions,4,2.802954,3.064591,3.0328057
8937,8937,SemEval_26,Three found alive from missing Russian ship -report,3.5,3.0,4.0,0.5,0.0,0.0,2,three found alive from missing russian ship -report,8,3.0078015,3.0206423,3.0701
8938,8938,SemEval_27,Poison Pill to Swallow: Hawks Hurting After Loss to Vikes,3.2,3.0,2.4,0.4,0.0,0.489897948556636,5,poison pill to swallow: hawks hurting after loss to vikes,11,3.1736343,3.0249333,3.126188
8939,8939,SemEval_28,Injured Marathon Winner Leaves Hospital,3.0,3.0,3.0,0.0,0.0,0.6324555320336761,5,injured marathon winner leaves hospital,5,2.9221797,2.9990184,3.0320666
8940,8940,SemEval_29,Hacker unlocks Apple music download protection,3.6,2.8,2.8,0.489897948556636,0.748331477354788,0.748331477354788,5,hacker unlocks apple music download protection,6,3.0330482,3.0904467,3.0987675
8941,8941,SemEval_30,Spanish journalist seized in Gaza,3.0,3.3333333333333304,2.0,0.0,0.471404520791032,0.0,3,spanish journalist seized in gaza,5,2.6226335,3.0569239,2.9678628
8942,8942,SemEval_31,Sudan urges UN to replace its special envoy,3.2,3.4,3.0,0.4,0.489897948556636,0.0,5,sudan urges un to replace its special envoy,8,3.1202276,2.9989877,3.1075125
8943,8943,SemEval_32,Resolution approved for international games,3.2,3.2,3.2,0.4,0.4,0.4,5,resolution approved for international games,5,3.2009025,3.0502994,3.1402693
8944,8944,SemEval_33,Pair of Satellites Will Document Sun in 3-D,3.4,3.2,3.4,0.489897948556636,0.4,0.489897948556636,5,pair of satellites will document sun in 0-d,8,3.1262355,3.0205648,3.0951276
8945,8945,SemEval_34,Martian Life Could Have Evaded Detection by Viking Landers,3.0,3.2,3.0,0.0,0.4,0.0,5,martian life could have evaded detection by viking landers,9,3.224102,3.1082418,3.140088
8946,8946,SemEval_35,The sweet tune of an anniversary,3.2,2.6,4.0,0.748331477354788,0.489897948556636,0.0,5,the sweet tune of an anniversary,6,3.0417726,2.9516163,3.0575914
8947,8947,SemEval_36,Did Viking Probes Miss Life on Mars?,2.6,2.6,3.0,0.489897948556636,0.489897948556636,0.0,5,did viking probes miss life on mars?,8,3.215113,3.0185077,3.128605
8948,8948,SemEval_37,Diplomat acknowledges US arrogance in Iraq,3.2,2.8,2.4,0.4,0.4,0.8,5,diplomat acknowledges us arrogance in iraq,6,2.7158835,3.095154,3.0172415
8949,8949,SemEval_38,More Human Remains Found at Ground Zero,3.25,2.75,2.25,1.08972473588517,1.08972473588517,0.82915619758885,4,more human remains found at ground zero,7,2.9740937,3.0674443,3.0523732
8950,8950,SemEval_39,How to Prevent Iraq From Getting Even Worse,3.0,2.8,2.4,0.0,0.4,0.8,5,how to prevent iraq from getting even worse,8,2.5499382,3.1433964,2.965295
8951,8951,SemEval_40,Tensions as Hungary marks uprising,3.4,2.6,2.2,0.8,0.489897948556636,0.748331477354788,5,tensions as hungary marks uprising,5,2.5721517,3.1337948,2.9708033
8952,8952,SemEval_41,Stanford study warns of Internet addiction,3.2,3.4,2.6,0.4,0.489897948556636,0.489897948556636,5,stanford study warns of internet addiction,6,2.8941221,3.1129098,3.068252
8953,8953,SemEval_42,No evidence of ice reserves on the moon,2.6,2.6,3.0,0.489897948556636,0.489897948556636,0.0,5,no evidence of ice reserves on the moon,8,2.7793212,3.092569,3.020342
