,id,sentence,Arousal,Dominance,Valence,sd.Arousal,sd.Dominance,sd.Valence,freq,reg,words
7302,NYTnewswire6_2352_2444,"She thinks it's selfish for people not to make arrangements for their old age in good time.""",3.2,3.0,2.0,0.4,0.0,0.6324555320336761,5,"she thinks it's selfish for people not to make arrangements for their old age in good time """,19
7303,NYTnewswire6_2450_2503,"But so far, age has been kind to the ebullient Child.",3.0,3.3333333333333304,3.6666666666666696,0.0,0.471404520791032,0.471404520791032,3,but so far  age has been kind to the ebullient child ,11
7304,NYTnewswire6_2504_2757,"In a phone interview a couple of weeks ago, she reported with glee that surgery early this month to remove a small cyst on her spinal cord had ""miraculously"" cleared up recent problems in walking: ""Turned out there is nothing wrong with my legs at all.""",3.0,2.8,3.2,0.6324555320336761,0.4,0.4,5,"in a phone interview a couple of weeks ago  she reported with glee that surgery early this month to remove a small cyst on her spinal cord had ""miraculously"" cleared up recent problems in walking: ""turned out there is nothing wrong with my legs at all """,51
7305,NYTnewswire6_2763_2842,"So she can once again go shopping, buying whatever seems best on any given day.",3.2,2.4,3.0,0.748331477354788,0.8,0.6324555320336761,5,so she can once again go shopping  buying whatever seems best on any given day ,15
7306,NYTnewswire6_2843_3037,"Though she had a ""nice"" kitchen installed in her new home, Child said it's like a ship's galley -- a far cry from the huge, three-pantry kitchen Paul Child designed for their house in Cambridge.",2.8,3.2,2.8,0.4,0.4,0.748331477354788,5,"though she had a ""nice"" kitchen installed in her new home  child said it's like a ship's galley -- a far cry from the huge  three-pantry kitchen paul child designed for their house in cambridge ",39
7307,NYTnewswire6_3038_3186,"That may well be the best-known kitchen in America, since it became the site of the ""French Chef"" television programs, which started airing in 1962.",2.6666666666666696,3.3333333333333304,3.0,0.471404520791032,0.471404520791032,0.0,3,"that may well be the best-known kitchen in america  since it became the site of the ""french chef"" television programs  which started airing in 0 ",27
7308,NYTnewswire6_3192_3278,"Back there, we always ate in the kitchen, Child reminisced, ""I cannot do that here.""",2.8,2.6,2.8,0.4,0.489897948556636,0.4,5,"back there  we always ate in the kitchen  child reminisced  ""i cannot do that here """,18
7309,NYTnewswire6_3279_3454,"That means her entertaining has been curtailed, even though she still has an active social life with the many friends the Childs made during 22 winters spent in Santa Barbara.",3.0,3.2,2.8,0.0,0.4,0.4,5,that means her entertaining has been curtailed  even though she still has an active social life with the many friends the childs made during 0 winters spent in santa barbara ,30
7310,NYTnewswire6_3460_3538,She will have reunions of sorts with her famous kitchen in the next few weeks.,3.4,3.2,3.6,0.489897948556636,0.4,0.489897948556636,5,she will have reunions of sorts with her famous kitchen in the next few weeks ,15
7311,NYTnewswire6_3539_3734,"One of its Peg-Board walls was dismantled and reinstalled at COPIA; the rest went to Washington, D.C., and the Behring Center of the Smithsonian Institution's National Museum of American History.",3.0,3.0,3.0,0.0,0.0,0.0,2,one of its peg-board walls was dismantled and reinstalled at copia; the rest went to washington  d c   and the behring center of the smithsonian institution's national museum of american history ,33
7312,NYTnewswire6_3735_3924,"(all CQ) Hersh recalls the museum staff's approach to preserving the famous kitchen as awesome: They cataloged and photographed everything, from stove to windows, blinds to drawer contents.",3.4,3.2,3.4,0.489897948556636,0.4,0.489897948556636,5,(all cq) hersh recalls the museum staff's approach to preserving the famous kitchen as awesome: they cataloged and photographed everything  from stove to windows  blinds to drawer contents ,32
7313,NYTnewswire6_3925_4055,"As reinstalled in Washington, the kitchen should be as we all remember it from countless TV shows, ""right down to the toothpicks.""",3.0,3.4,3.0,0.0,0.489897948556636,0.0,5,"as reinstalled in washington  the kitchen should be as we all remember it from countless tv shows  ""right down to the toothpicks """,24
7314,NYTnewswire6_4061_4155,Child will go to the capital for the debut of the exhibit right after the Maine birthday bash.,3.2,2.8,3.2,0.4,0.4,0.4,5,child will go to the capital for the debut of the exhibit right after the maine birthday bash ,18
7315,NYTnewswire6_4156_4305,"To see her kitchen -- and by extension, herself -- enshrined in the Smithsonian, she said, ""will be an odd feeling"" and no doubt bring back memories.",3.2,2.4,2.8,0.9797958971132711,0.8,0.4,5,"to see her kitchen -- and by extension  herself -- enshrined in the smithsonian  she said  ""will be an odd feeling"" and no doubt bring back memories ",29
7316,NYTnewswire6_4311_4401,"But Child is not one to get maudlin about the past, though she does want to keep it alive.",2.8,3.0,3.2,0.4,0.0,0.4,5,but child is not one to get maudlin about the past  though she does want to keep it alive ,19
7317,NYTnewswire6_4402_4575,She's already got her next project picked out: A memoir of her and Paul's life in the diplomatic service with his professional photographs and some of her collected recipes.,3.0,3.0,3.0,0.0,0.0,0.0,5,she's already got her next project picked out: a memoir of her and paul's life in the diplomatic service with his professional photographs and some of her collected recipes ,32
7318,NYTnewswire6_4581_4807,"It will undoubtedly retell how the seeds of her culinary career were sown: Fresh off the boat on their way to Paris and Paul Child's new posting (they had met in Sri Lanka during World War II), they stopped for lunch in Rouen.",3.0,3.0,3.0,0.0,0.0,0.0,5,it will undoubtedly retell how the seeds of her culinary career were sown: fresh off the boat on their way to paris and paul child's new posting (they had met in sri lanka during world war ii)  they stopped for lunch in rouen ,47
7319,NYTnewswire6_4808_5089,"That lunch lit a spark that made Julia decide to take classes at the Cordon Bleu, which in turn led to her friendship and collaboration with Simone Beck and Louisette Bertholle, co-authors of ""Mastering the Art of French Cooking,"" and, ultimately, to America's culinary revolution.",3.2,3.4,3.2,0.4,0.489897948556636,0.4,5,"that lunch lit a spark that made julia decide to take classes at the cordon bleu  which in turn led to her friendship and collaboration with simone beck and louisette bertholle  co-authors of ""mastering the art of french cooking "" and  ultimately  to america's culinary revolution ",48
7320,NYTnewswire6_5095_5195,"For information on COPIA events open to the public, sign on to www.copia.org or call (707) 259-1600.",3.0,3.0,3.0,0.0,0.0,0.0,2,for information on copia events open to the public  sign on to www copia org or call (0) 0-0 ,21
7321,NYTnewswire6_5198_5218,How to feed a legend,2.8,3.2,3.0,0.4,0.4,0.0,5,how to feed a legend,5
7322,NYTnewswire6_5221_5328,So what do you prepare when asked to cook a birthday dinner for America's most famous culinary personality?,3.8,3.2,3.0,0.4,0.748331477354788,0.6324555320336761,5,so what do you prepare when asked to cook a birthday dinner for america's most famous culinary personality?,20
7323,NYTnewswire6_5334_5490,Some of the country's top chefs will answer that question Thursday at the 20 dinners nationwide that will celebrate Julia Child's approaching 90th birthday.,2.8,3.4,3.6,0.748331477354788,0.489897948556636,0.8,5,some of the country's top chefs will answer that question thursday at the 0 dinners nationwide that will celebrate julia child's approaching 0th birthday ,26
7324,NYTnewswire6_5491_5660,"The question may be most acute for three San Francisco chefs preparing the long sold-out dinner at Fifth Floor restaurant, because the honoree herself plans to be there.",3.4,3.2,3.2,0.489897948556636,0.4,0.748331477354788,5,the question may be most acute for three san francisco chefs preparing the long sold-out dinner at fifth floor restaurant  because the honoree herself plans to be there ,28
7325,NYTnewswire6_5666_5805,"They are the host restaurant's executive chef, Laurent Gras; his counterpart at Masa's, Ron Siegel, and Masa pastry chef Keith Jeanminette.",2.75,3.25,3.25,0.43301270189221897,0.43301270189221897,0.43301270189221897,4,they are the host restaurant's executive chef  laurent gras; his counterpart at masa's  ron siegel  and masa pastry chef keith jeanminette ,24
7326,NYTnewswire6_5811_6020,"The three put their heads together, thumbed through ""Mastering the Art of French Cooking"" and ""In Julia's Kitchen,"" and selected what seemed like the honoree's favorites, though with a few twists of their own.",3.2,3.0,3.2,0.4,0.0,0.4,5,"the three put their heads together  thumbed through ""mastering the art of french cooking"" and ""in julia's kitchen "" and selected what seemed like the honoree's favorites  though with a few twists of their own ",40
7327,NYTnewswire6_6021_6101,"It seems she loves soups, said Siegel, ""so I am picking up on her vichyssoise.",3.4,3.2,3.6,0.489897948556636,0.4,0.489897948556636,5,"it seems she loves soups  said siegel  ""so i am picking up on her vichyssoise ",16
7328,NYTnewswire6_6102_6213,"But since it's the middle of summer, I am adding fresh corn to it"" -- plus a dollop of caviar for good measure.",2.75,3.0,3.25,0.43301270189221897,0.0,0.43301270189221897,4,"but since it's the middle of summer  i am adding fresh corn to it"" -- plus a dollop of caviar for good measure ",25
7329,NYTnewswire6_6219_6376,"In the same vein, Gras is tweaking her salade nicoise, and Jeanminette is adapting her mousse au chocolat to become a spectacular six-layer pecan marjolaine.",3.2,3.0,3.4,0.4,0.0,0.489897948556636,5,in the same vein  gras is tweaking her salade nicoise  and jeanminette is adapting her mousse au chocolat to become a spectacular six-layer pecan marjolaine ,25
7330,NYTnewswire6_6377_6402,He could hardly go wrong.,2.8,2.8,2.8,0.4,0.4,0.4,5,he could hardly go wrong ,5
7331,NYTnewswire6_6403_6538,"When Child was asked some years back what she would order for her last meal, she ended the list with ""something chocolate for dessert.""",3.4,3.2,3.2,0.489897948556636,0.4,0.4,5,"when child was asked some years back what she would order for her last meal  she ended the list with ""something chocolate for dessert """,26
7332,NYTnewswire6_6544_6582,Here is the San Francisco chefs' menu:,2.6,2.8,3.0,0.489897948556636,0.4,0.0,5,here is the san francisco chefs' menu:,9
7333,NYTnewswire6_6585_6613,Corn vichyssoise with caviar,2.75,3.0,3.0,0.43301270189221897,0.0,0.0,4,corn vichyssoise with caviar,4
7334,NYTnewswire6_6619_6654,Julia's composed near-nicoise salad,2.8,2.8,3.0,0.4,0.4,0.0,5,julia's composed near-nicoise salad,5
7335,NYTnewswire6_6660_6698,Atlantic halibut with flavored butters,3.6666666666666696,3.3333333333333304,3.3333333333333304,0.942809041582063,0.471404520791032,0.471404520791032,3,atlantic halibut with flavored butters,5
7336,NYTnewswire6_6704_6818,Sonoma duck breast a la Julia Child with crispy pancetta and sweet summer onions and naturally enriched duck sauce,3.0,3.0,3.3333333333333304,0.0,0.0,0.471404520791032,3,sonoma duck breast a la julia child with crispy pancetta and sweet summer onions and naturally enriched duck sauce,19
7337,NYTnewswire6_6824_6934,"Six-layer pecan marjolaine with Julia's coffee chocolate mousse, cocoa meringue, pecan crust and citrus sorbet",3.4,3.2,3.4,0.8,0.4,0.8,5,six-layer pecan marjolaine with julia's coffee chocolate mousse  cocoa meringue  pecan crust and citrus sorbet,16
7338,NYTnewswire6_6936_6941,list>,2.4,3.0,3.0,0.8,0.0,0.0,5,list>,2
7339,NYTnewswire6_6946_6961,Words of wisdom,2.8,3.2,3.2,0.4,0.4,0.4,5,words of wisdom,3
7340,NYTnewswire6_6967_7034,Julia Child doesn't have much use for fads and trends -- never has.,3.0,3.0,3.0,0.0,0.0,0.0,2,julia child doesn't have much use for fads and trends -- never has ,14
7341,NYTnewswire6_7035_7252,"She never subscribed to cuisine minceur, cholesterol-free cooking, meat-free meal plans, organic food or any of the other politically correct trends of different times -- and that includes restricted diets, in spades.",2.8,2.8,3.0,0.4,0.4,0.0,5,she never subscribed to cuisine minceur  cholesterol-free cooking  meat-free meal plans  organic food or any of the other politically correct trends of different times -- and that includes restricted diets  in spades ,32
7342,NYTnewswire6_7258_7362,"However, an active woman all her life, she is aware of the need to keep ones weight and fitness in mind.",3.0,4.0,3.5,1.0,0.0,0.5,2,however  an active woman all her life  she is aware of the need to keep ones weight and fitness in mind ,21
7343,NYTnewswire6_7363_7417,Here are her personal rules for achieving these goals:,3.0,3.0,3.0,0.0,0.0,0.0,2,here are her personal rules for achieving these goals:,10
7344,NYTnewswire6_7424_7443,Take small helpings,2.8,3.2,3.0,0.4,0.4,0.0,5,take small helpings,3
7345,NYTnewswire6_7449_7459,No seconds,2.6,2.6,2.4,0.489897948556636,0.489897948556636,0.8,5,no seconds,2
7346,NYTnewswire6_7465_7476,No snacking,3.0,3.0,2.8,0.0,0.0,0.4,5,no snacking,2
7347,NYTnewswire6_7482_7512,Eat a little bit of everything,3.0,3.5,3.0,0.0,0.5,0.0,2,eat a little bit of everything,6
7348,NYTnewswire6_7518_7552,Drink modest amounts of good wine.,2.8,3.2,3.6,0.4,0.4,0.8,5,drink modest amounts of good wine ,6
7349,NYTnewswire6_7556_7573,Why we love Julia,3.4,2.8,3.4,0.489897948556636,0.4,0.8,5,why we love julia,4
7350,NYTnewswire6_7639_7771,It's easy to imagine what Bay Area chefs like Alice Waters or Michael Mina might have to say about Julia Child on her 90th birthday.,2.6,3.0,2.8,0.489897948556636,0.6324555320336761,0.4,5,it's easy to imagine what bay area chefs like alice waters or michael mina might have to say about julia child on her 0th birthday ,26
7351,NYTnewswire6_7772_7870,But what about Bay Area notables who like to cook but are not connected to a professional kitchen?,2.8,2.8,2.8,0.4,0.4,0.4,5,but what about bay area notables who like to cook but are not connected to a professional kitchen?,19
7352,NYTnewswire6_7876_8131,"Susie Tompkins Buell, socialite and political activist who co-founded the Esprit de Corps fashion company: ""When I think of Julia Child I think of the television episode where she's showing you how to make a turkey dinner and the turkey fell on the floor.",3.25,3.25,3.25,0.82915619758885,0.43301270189221897,0.43301270189221897,4,"susie tompkins buell  socialite and political activist who co-founded the esprit de corps fashion company: ""when i think of julia child i think of the television episode where she's showing you how to make a turkey dinner and the turkey fell on the floor ",47
7353,NYTnewswire6_8132_8231,"It's live and she leans over and picks it up and says, `What the guests don't see won't hurt them.'",3.2,3.4,3.2,0.4,0.489897948556636,0.4,5,it's live and she leans over and picks it up and says  `what the guests don't see won't hurt them ',25
7354,NYTnewswire6_8232_8283,You have to be playful and confident about cooking.,2.8,3.2,3.0,0.4,0.4,0.0,5,you have to be playful and confident about cooking ,9
7355,NYTnewswire6_8284_8325,"She cooks that way, and I cook that way.""",3.0,3.0,3.0,0.0,0.0,0.0,4,"she cooks that way  and i cook that way """,10
7356,NYTnewswire6_8331_8506,"Denise Hale, social icon and Liza Minnelli's stepmother: ""Julia Child gave to all women one beautiful present: Watching her series you found out you don't have to be perfect.""",3.0,3.0,3.4,0.8944271909999159,0.0,0.489897948556636,5,"denise hale  social icon and liza minnelli's stepmother: ""julia child gave to all women one beautiful present: watching her series you found out you don't have to be perfect """,35
7357,NYTnewswire6_8512_8646,"Francis Ford Coppola, film director: ""I think she's a fascinating woman, and I enjoy very much watching her shows with Jacques Pepin.""",3.6,3.2,3.8,0.8,0.4,0.748331477354788,5,"francis ford coppola  film director: ""i think she's a fascinating woman  and i enjoy very much watching her shows with jacques pepin """,26
7358,NYTnewswire6_8652_8794,"Harry Denton, San Francisco nightclub owner: ""My favorite thing about her is her straightforward honesty and that her favorite food is butter.",3.2,3.2,3.6,0.4,0.4,0.8,5,"harry denton  san francisco nightclub owner: ""my favorite thing about her is her straightforward honesty and that her favorite food is butter ",24
7359,NYTnewswire6_8795_8815,"I love butter, too.""",3.4,3.0,3.8,0.489897948556636,0.0,0.748331477354788,5,"i love butter  too """,5
7360,NYTnewswire6_8821_9066,"Michael Chabon, author of Pulitzer Prize winner ""The Amazing Adventures of Kavalier & Clay"": ""All I think of when I think of her now is Dan Akroyd pretending to be her (on Saturday Night Live) and chopping his fingers off and bleeding all over.""",3.0,2.8,2.6,0.6324555320336761,0.4,0.489897948556636,5,"michael chabon  author of pulitzer prize winner ""the amazing adventures of kavalier & clay"": ""all i think of when i think of her now is dan akroyd pretending to be her (on saturday night live) and chopping his fingers off and bleeding all over """,51
7361,NYTnewswire7_135_185,RESPONSIBLE SEAFOOD SALES ARE THE CATCH OF THE DAY,3.8,3.4,3.8,0.748331477354788,0.489897948556636,0.748331477354788,5,responsible seafood sales are the catch of the day,9
7362,NYTnewswire7_188_318,"ATTENTION EDITORS: This article from the NEWHOUSE NEWS SERVICE report of TUESDAY, JULY 30, 2002, is available as a ""separate buy.""",2.2,2.6,3.0,0.9797958971132711,0.8,0.0,5,"attention editors: this article from the newhouse news service report of tuesday  july 0  0  is available as a ""separate buy """,24
7363,NYTnewswire7_567_697,(UNDATED) Chefs and seafood retailers are wading into one of the hottest natural resource issues of the day: fisheries management.,3.2,3.0,2.8,0.4,0.0,0.4,5,(undated) chefs and seafood retailers are wading into one of the hottest natural resource issues of the day: fisheries management ,23
7364,NYTnewswire7_703_899,It's no longer unusual for chefs to refuse to serve a species they think to be at risk of extinction or for a retailer to promote seafoods that are abundant and part of a healthy marine ecosystem.,3.2,3.6,3.4,0.748331477354788,0.489897948556636,0.8,5,it's no longer unusual for chefs to refuse to serve a species they think to be at risk of extinction or for a retailer to promote seafoods that are abundant and part of a healthy marine ecosystem ,38
7365,NYTnewswire7_905_974,Most say they're driven by the desire to do right by the environment.,3.0,3.2,3.2,0.6324555320336761,0.4,0.4,5,most say they're driven by the desire to do right by the environment ,14
7366,NYTnewswire7_975_1063,Some also say they must listen to their customers' concerns or risk a consumer backlash.,3.0,2.8,2.8,0.0,0.4,0.4,5,some also say they must listen to their customers' concerns or risk a consumer backlash ,16
7367,NYTnewswire7_1069_1151,The nationwide boycott of Chilean seabass is a potent example of the new activism.,3.6,3.8,3.4,0.8,0.748331477354788,0.8,5,the nationwide boycott of chilean seabass is a potent example of the new activism ,14
7368,NYTnewswire7_1157_1320,"I have made it a policy of mine never to serve Chilean seabass, said Billy Hahn, executive chef at Jake's Famous Crawfish, a Portland, Ore., landmark since 1892.",2.2,3.0,3.0,0.748331477354788,0.6324555320336761,0.0,5,i have made it a policy of mine never to serve chilean seabass  said billy hahn  executive chef at jake's famous crawfish  a portland  ore   landmark since 0 ,29
7369,NYTnewswire7_1157_1222,"I have made it a policy of mine never to serve Chilean seabass,",3.0,3.4,3.2,0.6324555320336761,0.489897948556636,0.4,5,i have made it a policy of mine never to serve chilean seabass ,13
7370,NYTnewswire7_1321_1343,I refuse to sell it.,3.6,3.8,2.4,0.8,0.4,0.489897948556636,5,i refuse to sell it ,5
7371,NYTnewswire7_1349_1468,"Chilean seabass, also known as Patagonian toothfish, came into vogue in the 1990s in U.S. restaurants and fish markets.",2.4,3.0,3.0,0.489897948556636,0.0,0.0,5,chilean seabass  also known as patagonian toothfish  came into vogue in the 0s in u s  restaurants and fish markets ,20
7372,NYTnewswire7_1469_1650,"With rising demand for the firm, oil-rich fish came pirate fishing fleets eager to cash in on its popularity -- even if it meant skirting catch limits and environmental regulations.",3.0,3.0,3.0,0.0,0.0,0.0,5,with rising demand for the firm  oil-rich fish came pirate fishing fleets eager to cash in on its popularity -- even if it meant skirting catch limits and environmental regulations ,30
7373,NYTnewswire7_1656_1801,"Contrary to what some restaurants and retailers tell their customers, the U.S. government does not consider the Chilean seabass to be endangered.",3.2,2.8,2.8,0.748331477354788,0.4,0.9797958971132711,5,contrary to what some restaurants and retailers tell their customers  the u s  government does not consider the chilean seabass to be endangered ,23
7374,NYTnewswire7_1802_1854,"But in some areas, the seabass are being overfished.",2.8,2.4,2.6,0.748331477354788,0.489897948556636,0.489897948556636,5,but in some areas  the seabass are being overfished ,9
7375,NYTnewswire7_1860_2092,"That is potentially a problem because Chilean seabass are a long-lived species -- living as long as 50 years -- and reproduce slowly, said Susan Buchanan, a spokeswoman for the federal government's National Marine Fisheries Service.",3.0,2.6666666666666696,2.1666666666666696,0.577350269189626,0.7453559924999301,0.6871842709362769,6,that is potentially a problem because chilean seabass are a long-lived species -- living as long as 0 years -- and reproduce slowly  said susan buchanan  a spokeswoman for the federal government's national marine fisheries service ,37
7376,NYTnewswire7_2098_2262,"The NMFS estimates that in 2000, more than 16,000 tons of Chilean seabass were legally caught from an internationally regulated harvest area in the Antarctic Ocean.",3.6,3.4,2.6,0.489897948556636,1.0198039027185601,0.489897948556636,5,the nmfs estimates that in 0  more than 0 0 tons of chilean seabass were legally caught from an internationally regulated harvest area in the antarctic ocean ,27
7377,NYTnewswire7_2263_2370,"But more than 32,000 tons may have been taken illegally from those same waters, the fisheries service said.",3.2,2.8,2.6,0.4,0.4,0.489897948556636,5,but more than 0 0 tons may have been taken illegally from those same waters  the fisheries service said ,19
7378,NYTnewswire7_2376_2513,"Impatient with regulators, the National Environmental Trust began a boycott campaign in February called ""Take a Pass on Chilean Seabass.""",2.8,3.4,2.8,0.4,0.489897948556636,0.4,5,"impatient with regulators  the national environmental trust began a boycott campaign in february called ""take a pass on chilean seabass """,22
7379,NYTnewswire7_2514_2600,The Washington-based conservation group says more than 530 restaurants have signed on.,2.6,3.0,3.4,0.489897948556636,0.0,0.489897948556636,5,the washington-based conservation group says more than 0 restaurants have signed on ,12
7380,NYTnewswire7_2606_2736,A number of restaurants not officially part of the National Environmental Trust boycott also have stopped serving Chilean seabass.,3.0,3.2,3.0,0.0,0.4,0.0,5,a number of restaurants not officially part of the national environmental trust boycott also have stopped serving chilean seabass ,19
7381,NYTnewswire7_2737_2782,And it's not just the white tablecloth crowd.,2.8,2.6,3.0,0.4,0.8,0.6324555320336761,5,and it's not just the white tablecloth crowd ,9
7382,NYTnewswire7_2788_3027,"Red Lobster, with 660 restaurants in the United States and Canada, dropped Chilean seabass from the menu in the past year because of ""sustainability"" concerns, said Wendy Spirduso, communications director for the Orlando, Fla.-based chain.",2.8,3.4,3.4,1.3266499161421599,0.489897948556636,0.8,5,"red lobster  with 0 restaurants in the united states and canada  dropped chilean seabass from the menu in the past year because of ""sustainability"" concerns  said wendy spirduso  communications director for the orlando  fla -based chain ",38
7383,NYTnewswire7_2921_2937,sustainability,3.0,3.0,3.0,0.0,0.0,0.0,5,sustainability,1
7384,NYTnewswire7_3033_3081,Some retailers also have pulled Chilean seabass.,3.2,2.8,2.8,0.4,0.4,0.4,5,some retailers also have pulled chilean seabass ,7
7385,NYTnewswire7_3087_3259,"We've discontinued selling swordfish, Chilean seabass, orange roughy and marlin, said Mark Cockcroft, national seafood buyer for Wild Oats Markets, a chain of 103 stores.",3.0,3.0,2.6,0.0,0.0,0.8,5,we've discontinued selling swordfish  chilean seabass  orange roughy and marlin  said mark cockcroft  national seafood buyer for wild oats markets  a chain of 0 stores ,26
7386,NYTnewswire7_3087_3169,"We've discontinued selling swordfish, Chilean seabass, orange roughy and marlin,",3.2,2.8,2.8,0.4,0.4,0.4,5,we've discontinued selling swordfish  chilean seabass  orange roughy and marlin ,11
7387,NYTnewswire7_3260_3393,"We are also taking a real hard look currently at almost all species of shark, though we haven't made a formal statement about that.",3.0,3.0,3.0,0.0,0.0,0.0,5,we are also taking a real hard look currently at almost all species of shark  though we haven't made a formal statement about that ,25
7388,NYTnewswire7_3399_3483,"Whole Foods Markets, with 133 stores nationwide, also does not sell Chilean seabass.",2.6666666666666696,3.0,2.3333333333333304,0.471404520791032,0.0,0.471404520791032,3,whole foods markets  with 0 stores nationwide  also does not sell chilean seabass ,13
7389,NYTnewswire7_3489_3739,"All of this comes at a time when Americans are consuming more seafood: 15 to 16 pounds per person each year, compared with 10.3 pounds per person in 1960 and 12.5 pounds in 1980, according to the National Fisheries Institute, an industry association.",2.6666666666666696,3.0,3.0,0.471404520791032,0.0,0.0,3,all of this comes at a time when americans are consuming more seafood: 0 to 0 pounds per person each year  compared with 0 0 pounds per person in 0 and 0 0 pounds in 0  according to the national fisheries institute  an industry association ,46
7390,NYTnewswire7_3745_3825,"At the same time, about half the world's fisheries are being fished to capacity.",3.0,2.75,2.25,0.707106781186548,1.08972473588517,0.82915619758885,4,at the same time  about half the world's fisheries are being fished to capacity ,15
7391,NYTnewswire7_3831_4034,"The Food and Agriculture Organization of the United Nations reports that 47 percent to 50 percent of stocks are ""fully exploited,"" meaning that catches have either reached or are close to maximum limits.",3.2,2.8,2.6,0.4,0.4,0.489897948556636,5,"the food and agriculture organization of the united nations reports that 0 percent to 0 percent of stocks are ""fully exploited "" meaning that catches have either reached or are close to maximum limits ",35
7392,NYTnewswire7_4035_4171,"Another 15 percent to 18 percent are ""overexploited,"" and 9 percent to 10 percent have been ""depleted or are recovering from depletion.""",3.0,3.2,2.4,0.0,0.4,0.8,5,"another 0 percent to 0 percent are ""overexploited "" and 0 percent to 0 percent have been ""depleted or are recovering from depletion """,26
7393,NYTnewswire7_4177_4304,The seafood industry is less than thrilled about this surge of interest in ocean ecosystems from people who are not scientists.,3.0,3.0,3.0,0.0,0.0,0.0,5,the seafood industry is less than thrilled about this surge of interest in ocean ecosystems from people who are not scientists ,21
7394,NYTnewswire7_4310_4483,"Fisheries management is best left to the experts, said Thor Lassen, president of Ocean Trust, a research and conservation foundation partly financed by the fishing industry.",3.0,3.0,3.0,0.0,0.0,0.0,5,fisheries management is best left to the experts  said thor lassen  president of ocean trust  a research and conservation foundation partly financed by the fishing industry ,26
7395,NYTnewswire7_4484_4642,"It involves very complicated choices that have to do with the biology of species, their life cycles, how they respond to various changes in the oceans, etc.",3.0,3.0,3.2,0.6324555320336761,0.0,0.4,5,it involves very complicated choices that have to do with the biology of species  their life cycles  how they respond to various changes in the oceans  etc ,27
7396,NYTnewswire7_4648_4770,"When there's a boycott, Lassen said, ""it's not environmentalists or chefs making the sacrifice, it's coastal communities.""",3.0,3.0,3.0,0.0,0.0,0.0,2,"when there's a boycott  lassen said  ""it's not environmentalists or chefs making the sacrifice  it's coastal communities """,22
7397,NYTnewswire7_4685_4770,"it's not environmentalists or chefs making the sacrifice, it's coastal communities.",3.2,2.4,2.4,0.748331477354788,0.489897948556636,0.489897948556636,5,it's not environmentalists or chefs making the sacrifice  it's coastal communities ,13
7398,NYTnewswire7_4776_4932,"Rod Moore, executive director of the West Coast Seafood Processors Association, suggests that activists with an agenda are manipulating chefs and retailers.",3.2,2.8,2.8,0.4,0.4,0.4,5,rod moore  executive director of the west coast seafood processors association  suggests that activists with an agenda are manipulating chefs and retailers ,22
7399,NYTnewswire7_4938_5179,"The conservation groups providing information to chefs and retailers and lists of environmentally appropriate seafoods to consumers are the same groups working to affect fisheries management on the political and regulatory level, Moore said.",3.0,3.2,3.0,0.0,0.4,0.0,5,the conservation groups providing information to chefs and retailers and lists of environmentally appropriate seafoods to consumers are the same groups working to affect fisheries management on the political and regulatory level  moore said ,34
7400,NYTnewswire7_5185_5340,"That's simply good strategy, said James Leape, deputy director of the conservation program for the David and Lucile Packard Foundation in Los Altos, Calif.",2.6,3.0,3.0,0.489897948556636,0.0,0.0,5,that's simply good strategy  said james leape  deputy director of the conservation program for the david and lucile packard foundation in los altos  calif ,25
7401,NYTnewswire7_5346_5447,"In 2000 and 2001, the Packard Foundation awarded $26 million in marine fisheries conservation grants.",3.0,3.0,3.8,0.0,0.0,0.4,5,in 0 and 0  the packard foundation awarded $0 million in marine fisheries conservation grants ,16
7402,NYTnewswire7_5448_5532,They included support for marine reserves and money for fisheries management reform.,3.0,3.0,3.4,0.6324555320336761,0.0,0.489897948556636,5,they included support for marine reserves and money for fisheries management reform ,12
7403,NYTnewswire7_5533_5614,More than $7 million was given to projects aimed at educating the general public.,3.0,3.2,3.4,0.6324555320336761,0.4,0.489897948556636,5,more than $0 million was given to projects aimed at educating the general public ,15
7404,NYTnewswire7_5620_5807,"One of the principal concerns of the Packard Foundation is the preservation of natural resources, particularly in the oceans, and one of the greatest threats is overfishing, Leape said.",3.0,3.2,2.8,0.0,0.4,0.4,5,one of the principal concerns of the packard foundation is the preservation of natural resources  particularly in the oceans  and one of the greatest threats is overfishing  leape said ,29
7405,NYTnewswire7_5620_5795,"One of the principal concerns of the Packard Foundation is the preservation of natural resources, particularly in the oceans, and one of the greatest threats is overfishing,",3.0,3.0,3.0,0.0,0.0,0.0,5,one of the principal concerns of the packard foundation is the preservation of natural resources  particularly in the oceans  and one of the greatest threats is overfishing ,27
7406,NYTnewswire7_5808_5955,We have seen that raising consumer awareness and concern among restaurants and retailers about a particular fishery can really make a difference.,3.2,3.0,3.2,0.4,0.0,0.4,5,we have seen that raising consumer awareness and concern among restaurants and retailers about a particular fishery can really make a difference ,22
7407,NYTnewswire7_5992_6111,"The Monterey Bay Aquarium's Web site rates different species of fish for overfishing, habitat damage and other factors.",3.0,3.2,2.6,0.6324555320336761,0.4,0.489897948556636,5,the monterey bay aquarium's web site rates different species of fish for overfishing  habitat damage and other factors ,19
